gene	L2/3_IT_VISp_Rrad	L2/3_IT_VISp_Adamts2	L2/3_IT_VISp_Agmat	L2/3_IT_ALM_Sla	L2/3_IT_ALM_Ptrf	L2/3_IT_ALM_Macc1_Lrg1	L4_IT_VISp_Rspo1	L5_IT_VISp_Hsd11b1_Endou	L5_IT_VISp_Whrn_Tox2	L5_IT_VISp_Batf3	L5_IT_VISp_Col6a1_Fezf2	L5_IT_VISp_Col27a1	L5_IT_ALM_Npw	L5_IT_ALM_Pld5	L5_IT_ALM_Cbln4_Fezf2	L5_IT_ALM_Lypd1_Gpr88	L5_IT_ALM_Tnc	L5_IT_ALM_Tmem163_Dmrtb1	L5_IT_ALM_Tmem163_Arhgap25	L5_IT_ALM_Cpa6_Gpr88	L5_IT_ALM_Gkn1_Pcdh19	L6_IT_ALM_Tgfb1	L6_IT_ALM_Oprk1	L6_IT_VISp_Penk_Col27a1	L6_IT_VISp_Penk_Fst	L6_IT_VISp_Col23a1_Adamts2	L6_IT_VISp_Col18a1	L6_IT_VISp_Car3	L5_PT_VISp_Chrna6	L5_PT_VISp_Lgr5	L5_PT_VISp_C1ql2_Ptgfr	L5_PT_VISp_C1ql2_Cdh13	L5_PT_VISp_Krt80	L5_PT_ALM_Slco2a1	L5_PT_ALM_Npsr1	L5_PT_ALM_Hpgd	L5_NP_VISp_Trhr_Cpne7	L5_NP_ALM_Trhr_Nefl	L5_NP_VISp_Trhr_Met	L6_NP_ALM_Trh	L6_CT_Nxph2_Sla	L6_CT_ALM_Cpa6	L6_CT_VISp_Krt80_Sla	L6_CT_VISp_Nxph2_Wls	L6_CT_VISp_Ctxn3_Brinp3	L6_CT_VISp_Ctxn3_Sla	L6_CT_VISp_Gpr139	L6b_Col8a1_Rprm	L6b_VISp_Mup5	L6b_VISp_Col8a1_Rxfp1	L6b_ALM_Olfr111_Spon1	L6b_ALM_Olfr111_Nxph1	L6b_P2ry12	L6b_VISp_Crh	L6b_Hsd17b2	Lamp5_Krt73	Lamp5_Fam19a1_Pax6	Lamp5_Fam19a1_Tmem182	Lamp5_Ntn1_Npy2r	Lamp5_Plch2_Dock5	Lamp5_Lsp1	Lamp5_Lhx6	Sncg_Slc17a8	Sncg_Vip_Nptx2	Sncg_Gpr50	Sncg_Vip_Itih5	Serpinf1_Clrn1	Serpinf1_Aqp5_Vip	Vip_Igfbp6_Car10	Vip_Igfbp6_Pltp	Vip_Lmo1_Fam159b	Vip_Lmo1_Myl1	Vip_Igfbp4_Mab21l1	Vip_Arhgap36_Hmcn1	Vip_Gpc3_Slc18a3	Vip_Ptprt_Pkp2	Vip_Rspo4_Rxfp1_Chat	Vip_Lect1_Oxtr	Vip_Rspo1_Itga4	Vip_Chat_Htr1f	Vip_Pygm_C1ql1	Vip_Crispld2_Htr2c	Vip_Crispld2_Kcne4	Vip_Col15a1_Pde1a	Sst_Chodl	Sst_Mme_Fam114a1	Sst_Tac1_Htr1d	Sst_Tac1_Tacr3	Sst_Calb2_Necab1	Sst_Calb2_Pdlim5	Sst_Nr2f2_Necab1	Sst_Myh8_Etv1	Sst_Chrna2_Glra3	Sst_Myh8_Fibin	Sst_Chrna2_Ptgdr	Sst_Tac2_Myh4	Sst_Hpse_Sema3c	Sst_Hpse_Cbln4	Sst_Crhr2_Efemp1	Sst_Crh_4930553C11Rik	Sst_Esm1	Sst_Tac2_Tacstd2	Sst_Rxfp1_Eya1	Sst_Rxfp1_Prdm8	Sst_Nts	Pvalb_Gabrg1	Pvalb_Th_Sst	Pvalb_Calb1_Sst	Pvalb_Akr1c18_Ntf3	Pvalb_Sema3e_Kank4	Pvalb_Gpr149_Islr	Pvalb_Reln_Itm2a	Pvalb_Reln_Tac1	Pvalb_Tpbg	Pvalb_Vipr2	Meis2_Adamts19	CR_Lhx5	Astro_Aqp4	OPC_Pdgfra_Grm5	OPC_Pdgfra_Ccnb1	Oligo_Rassf10	Oligo_Serpinb1a	Oligo_Synpr	VLMC_Osr1_Cd74	VLMC_Spp1_Hs3st6	VLMC_Osr1_Mc5r	VLMC_Spp1_Col15a1	Peri_Kcnj8	SMC_Acta2	Endo_Ctla2a	Endo_Cytl1	PVM_Mrc1	Microglia_Siglech
225432//Rbm27	2.42831649467478	2.74124436959488	2.86976802898122	2.76458734972154	2.54146993688862	2.72972363655596	3.30620078115106	2.79796329261167	2.50066312947766	2.50981467832595	2.46668952165113	2.56659398538245	2.65193017354503	3.02280300755968	2.73460791049219	2.88241848937863	2.80556749455967	2.5893914982322	2.41116502024731	2.58752354716941	2.46446091754599	2.66559910346044	2.65610828414513	2.73262296261594	2.66570153942319	2.79295860694498	2.56775272352263	2.84087634841156	2.85895807986138	2.39480694846016	2.89869426557657	2.5002484742334	2.74749989452563	2.41656790071408	2.35793331280389	2.67769006080004	2.55509828730887	2.65650093637803	3.032037032708	2.59295367879341	2.68203324427204	2.74313421746335	2.94259475609235	3.15981399533016	3.03550651618514	2.98131956127267	2.98446953896894	2.52069217618594	2.89313096260278	2.69447077164655	2.53836441455673	2.34517158173618	2.60276012184606	2.7015879969208	1.8100493754226	2.74114572589689	2.62788376446075	2.6873619861818	2.95076867706801	2.82851385755405	2.76956434334511	2.66942689191434	1.98212846179141	2.69114654280716	2.18572401422456	2.01770768286996	2.02809585667004	2.51116097266997	2.52092481504058	2.8653739656638	2.68624534270473	2.74685395327667	3.24790578189375	2.65489633594568	2.73968271456705	2.7556856119666	3.05641892174939	2.64753064815078	2.64295692059775	2.81207229693422	2.81060063651693	2.69167102271586	2.6750161897528	2.46048336210037	2.16488917382424	2.15673763959322	2.71816049840581	3.09706453854905	2.50927444238893	2.62199807607388	2.31704948536451	2.38023476488636	2.56125622543881	2.58236078288953	2.57078017902233	2.69680635876062	2.65141185790092	2.47178742660583	2.38541903829122	2.73901380609621	2.31265667012981	2.51486201845921	2.59203546484118	2.60032351283802	2.94650859997418	2.13561744754501	2.15258116871034	2.09112511517678	1.96231544385623	2.4377824041653	2.15327018171824	2.3447570609544	2.34303788827045	2.35742224716505	2.27992097395278	2.6696373810191	4.52028021218957	3.13838785742237	4.07981919608832	5.41724931029042	2.54013549275833	2.38862561427115	2.22371059352015	1.92099830720093	0.0883406770661765	2.35523033044872	3.5621505742204	3.44494270513885	3.85531435004736	3.48489502182521	3.14114497282818	1.0787156297035	2.96927490915077
226169//Pprc1	0.833927026917561	0.713218408164484	0.375763547439021	0.10004483532278	0.379869759341738	0.0344604829512008	0.990921639000232	0.516991731113129	0.322378713796914	0.349209834901353	0.291052726927643	0.467637823313732	-0.0612595809407395	0.459550002608621	0.260892340311827	0.396300862784554	0.407749208679874	0.257407025870516	0.0988601037307598	0.0711986285877296	0.0720422301436426	-0.166817206248855	-0.319713189037553	0.110507723913439	0.677967529792405	0.462240652707339	0.796549736754392	0.45871898452996	0.430359917322115	0.555417158375362	-0.0248924994967265	0.0691984328858916	-0.0217303965444176	0.872796680346727	0.172193675764788	0.566060426355409	-0.761010092138617	-0.40032690097651	-0.645129336111429	0.3484776882264	-0.327001574064202	0.316391475552864	0.00378359238462515	-0.874637230072028	0.393696089799411	0.253590897975761	0.120805231394174	-0.580165707642238	-0.230027097643765	-0.386093304790052	0.378328082475064	0.187108875131096	-0.209120284559389	0.765799131637097	-0.601614540661286	0.916028207528426	1.0349740159388	1.15124654608923	0.253698671450363	0.30316843692765	0.498949133572233	0.87851208262167	0.97222890486394	0.910730879484672	0.251907280462549	0.560587726287451	0.00444840750882561	0.468789963909005	1.03414663822003	1.34228061509498	0.624404891253191	0.923960978923177	1.54190236324546	1.30003456868397	1.36147286819543	0.835554857851358	0.285105511341932	-0.236592112618114	0.945995891527784	1.16275898513618	0.480532051177957	1.2553479401505	0.926725323261101	0.72056511415465	-0.336114707093012	0.282818895169347	0.180948029820921	0.879880434524338	0.849499585062463	0.895096144141821	1.31424543926187	0.836951956599591	0.775219215465908	0.316302574354436	0.397405722353772	0.344140169918466	0.50730670713015	1.0527993627565	-0.215391219053287	0.527342763671061	0.452488537515074	0.273621798083779	0.352682224806764	-0.00109843198305184	0.0313389226217804	0.37580297944895	0.527108851254069	0.889466305361238	-0.561556861349105	0.105221574175584	0.278417998548358	0.20108242847617	0.533881558825301	0.0430444607395788	0.305817626576375	1.33462908238982	0.802845624042063	0.441669728683745	0.174436016513552	0.623136435122938	-3.82700628908895	-1.03660954826746	-1.47529669252262	-1.01156112096915	-3.87338100771646	0.551007757486986	-2.81237665579661	1.99628826243727	0.984391784200924	0.225154854326208	-2.32633859923546	-3.37076250953462	1.8750238377238
228410//Cstf3	4.71606976788254	4.68523840983263	4.79266886781822	4.54942146588677	4.65509322486045	4.42995311431764	4.87487139172022	4.38556751987235	4.457033585659	4.48275680893456	4.60764718522823	4.6164717117866	4.51760018866622	4.58722902298084	4.59559175075174	4.52603165258184	4.53971014180658	4.26795018468366	4.11469133210945	4.45244256541254	4.41533950453428	4.55302898113224	4.49213927493478	4.80726275595659	4.7473465879838	4.7308833130541	4.64626927182344	4.65145848714147	4.52520128554373	4.43026361245605	4.52979669024672	4.35540024166655	4.6588620061934	4.19409208319711	4.45363790135437	4.20702975060107	4.70887063144923	4.50885804361917	4.89127093194381	4.78473852316475	4.52401939245129	4.43743778619042	4.70689646766925	4.85621048360536	4.76196769945725	4.79193657103878	4.4569476402583	4.50018237672936	4.49947465530254	4.401431454163	4.23644998777828	4.32648677684533	4.10367351909377	4.40856364280344	4.10087716708969	4.16100888172536	4.59268243538053	4.42189501134085	4.5411923835738	4.05300800446711	4.05622681388075	4.12298388635228	3.97628526618329	4.47095506978637	4.13308291988339	4.34382958359484	4.20159226814286	3.95911359269776	4.48819994846134	4.42673840437941	4.72729649378883	4.62246459302816	4.72994471193893	4.55125802982041	4.71295505896265	4.78955094745512	4.44994929018251	4.76183929926237	4.54881048683813	4.56198300024566	4.82910920900611	4.77113122827862	4.53170817495163	4.35533877878732	3.77546387388975	4.27260188773954	4.50024650446637	5.04138495802881	4.27350735270251	4.59150981006965	4.24631501365862	4.57137379060899	4.46350100160541	4.54122770583795	4.52446919913552	4.33447224851712	4.53209766375625	4.41815319370637	4.48828312966968	4.1001911757447	4.12418265364713	4.26668312806233	4.02513936691142	4.246258031581	4.50795440738988	4.36820651714222	4.46695786688405	4.06158802951435	4.19936073102065	3.95310670969376	4.41707585809087	4.20884359953371	4.17533464820995	4.28000581071077	4.48995414166476	4.83631058871609	4.3186168473433	3.39885559013315	3.79770472997996	4.81967734186132	3.5372046426995	2.39374076207129	2.1484397025108	3.98859430614126	2.07877563553581	2.7007393844868	3.46452651832975	4.11432284914236	3.92997985252358	2.71837051234449	5.11268489915111	1.6501221122381	1.68736050068444
228994//Ythdf1	3.7377675824786	3.73963895807685	3.72463868887861	3.51025291521187	3.59496573098499	3.59295776757671	4.04059053997728	3.65661877979516	3.79993224117353	3.74351358759581	3.79553450812273	3.86439130395021	3.65785664831455	3.78969885469438	3.71640560459942	3.84089366616648	3.57570973682323	3.50322056774519	3.66500751068402	3.58222930362657	3.52706300403434	3.57102944378768	3.56226973221073	3.57653091642463	3.73738351637174	3.44770109213042	3.56544303151798	3.27811390560606	3.83422513142281	3.35153989532912	3.54779638270872	3.65291723846636	3.65229300155238	3.70343398665334	3.59721498958686	3.49754584977832	3.6559336697358	3.64583346040452	3.95285334758354	3.45066922200922	3.9094716871165	3.49690552657083	3.38563399689842	3.91979050684775	3.90968525664569	3.71867857651204	3.60309778563177	3.17156162475784	3.04871054856593	2.8903243105932	3.27558496456042	3.19067302918445	3.63749197756208	3.12141342416133	3.97821647319299	4.11882633669164	3.91320155192521	4.12191886723979	3.75379033075263	3.85205662666137	3.91577015582051	3.77859218122	3.39892097926294	3.71515102631307	2.82235701998922	3.61444449373917	4.05658189058675	3.89740902080325	4.06132567814888	3.88101884319699	3.66584927601517	3.91332017751412	3.56334269922354	3.64130297332081	3.73000336397655	3.83960365240685	3.66861479738308	3.80678465283738	3.5881225291733	3.37858442935262	3.49011850595443	3.71989559277596	3.85546166186062	3.48962122689321	2.90748118244923	3.71709822379333	3.59292933011566	3.85036800451888	3.75214977186827	3.59827489168668	3.6878789663969	3.57631983238873	3.66583892177671	3.8204626324395	3.7270623855801	3.6339339110274	3.6929756137321	3.36252661358873	3.50591665409141	3.43731326903354	3.53250056417495	3.43573644814256	3.56326577033256	3.54300466829207	3.55460288729654	3.52323275647759	3.03590613619544	3.80330310002914	3.37375058582458	3.60266285288019	3.80581932711266	3.8179747069226	3.67952909604182	3.79091094094832	3.95594873153652	4.45818858069986	1.732846895733	3.00940716482579	4.36101095092375	5.77541666750068	3.919022644791	1.55260577024318	2.69273871413415	4.33701236674257	1.58560200968831	4.02933051828697	3.67586478900105	4.51718960998116	4.02027087263711	3.74034639726777	-1.61498609334016	3.78659434887494	3.0580795085658
229007//Zgpat	4.16151887051082	3.94852761411807	3.90305519804179	3.87736449288739	4.08756140448054	3.59389207743995	3.65968291537911	3.63797474072997	3.47128538202784	3.56168558301461	3.57251309410601	3.59057995876231	3.83665922444177	3.69123835280838	3.41641459581924	3.39508759848357	3.53359374004023	3.43331069268641	3.3836645594499	3.14164522505772	3.42885832319509	3.34936976813537	3.36660760461145	3.90451153150048	4.0028717289036	3.91482289276488	3.83202869623753	3.35566063470124	3.1359407526328	3.13078138412246	3.43603917532827	3.36193984473774	3.52827271494184	2.30174518394378	2.65733568180296	2.60239751157072	4.04245500455369	3.64939126270193	3.72069780645298	3.64635167309414	3.57443230923434	3.5151071595734	3.66178641820878	3.79514517975178	3.62022276490739	3.77053076474271	3.76589250842729	3.31859351301219	3.17588544455095	3.52632869679432	2.95167967670989	3.14008042435017	3.12443517673406	3.68163052791107	3.46523479840454	4.01410983590311	3.473885570035	3.5144872646978	3.78181349100706	3.88073562207682	3.8738506354799	4.08764654194745	4.04282675272166	3.72785558865466	3.65693777738357	3.39378969689413	4.10263675178557	4.11475800350495	3.88390750016299	4.21586269008675	3.82972965422169	3.63869879244648	4.23485936435883	3.95726554868473	3.28191984249458	3.98927131997163	3.77824722345893	3.98798386345177	3.24592879053733	3.77520910069438	4.10901281459577	3.68160881313018	3.56110190084452	3.91423232908504	3.20025114053858	2.89614816252162	3.11545161037106	3.55229611730276	3.31765233199277	3.61968973391396	3.31746446852537	3.31077644840691	3.51759015513766	3.55801320342624	3.49526783947301	3.21221566689583	3.72271956017488	3.42097251259714	3.59672201264627	3.32307448004121	3.3298108512495	3.31249925532175	3.38868688819313	3.56346915136486	2.88795620343937	3.55760652955315	3.35515593862399	3.33703781349214	3.91673041127406	3.44950159799573	3.62207148790299	3.54281443924242	3.6774196425556	3.32408325229585	3.61954587722451	4.43224844650549	3.96697250822189	4.28082663339749	4.75478275767179	4.76707467390124	3.81179598388355	3.89719263634582	2.64773237343177	3.76060627804114	-0.585004879748432	3.53215343772005	1.93368102212101	3.29583766740624	3.24083762255757	3.9089705837383	1.04535056922266	3.61234621789635	3.39440869268372
229096//Ythdf3	3.67202210066459	3.41718825509601	3.3794393291881	3.2770438286563	3.67503703227019	3.09765672544483	2.94930471077208	3.21677373648671	3.31999115261652	3.26675511726617	3.28933212187363	2.99759596318736	3.18634681833951	3.19516835053043	2.94550651265204	2.88988525847792	3.11685678492362	3.13306911389138	3.35738808879727	3.44493213600657	3.53907375016041	3.39762753812774	3.14651724864844	3.31771442542316	3.47355176911824	3.21587045748297	3.06211198724551	2.99611576873591	2.97474859967446	3.03613417550005	3.01985575346395	2.80041407123325	3.14632454040389	2.0089379692	2.48336539545841	1.74566924551526	2.56020516823976	2.71017019503972	2.56286779361289	2.8586495323086	2.919953039312	2.84784234225966	3.16294734331846	2.99434819100812	3.25966716478089	3.01882389192291	3.4074381230797	3.07166082081499	2.88373978661241	2.84284763344272	3.09388372821091	2.06554611276035	2.99089698954612	2.97347654354556	3.12653321519162	3.61135429906867	3.10536253971452	3.35825482629283	2.78492200736704	2.70248373255061	2.89110572866006	2.27679650275138	3.21019666219359	2.84386612860087	3.38542763101753	3.15530936909644	2.83825837062476	2.73135873454215	2.92917778130855	2.73866399375885	2.80414880625383	2.77869603818414	2.78173188244197	2.47853454838561	2.76177622662132	2.88581043239559	2.71925807309842	2.99500377733478	2.91716416458428	2.79164098679375	2.91118531880809	2.9801831414973	2.93348582512345	2.45385156261615	2.41086103899603	2.8039490571225	2.72634351257702	2.54745805745604	3.27518733923769	2.74771069479745	3.0804285266868	2.9084370655093	2.81269516957564	2.64861172654145	3.02396919513777	2.75189183444444	2.75734824058548	3.22048749740817	2.73951980839291	2.82675564890645	2.98276627256894	2.23138892493627	2.58081647937796	2.79425424706502	2.43997943787065	2.18131794159347	2.56225185578879	2.49849890927855	2.66228254420501	2.99998373211841	2.95689438535485	2.58684832928524	2.68796148632556	2.84231047815532	2.98428119181135	2.74983293980521	0.805634902838689	3.11265217427326	1.58447507407737	3.16387480663206	2.80003510555624	3.46868162670106	3.20564824081463	3.42231866614023	-2.53130633971732	2.97659489514595	2.95708766251594	3.18284377604397	2.94898101858322	2.95603126364423	-0.984263931236328	5.06070981135622	3.65973269387365
229279//Hnrnpa3	2.08549257608437	2.07401797982721	1.90552222032578	1.68991748799763	1.97626746183598	1.71795217166009	2.84973287106019	2.15333230891656	1.80445885693843	1.86756300727788	1.48746570278787	1.94714773651889	2.08821524130153	2.12256070391786	1.88350774791806	2.24805156044848	1.84652993262541	1.6267578219841	1.44078895100442	1.80165069681517	1.38705698433735	1.45436575968603	1.66612716871907	1.79619210597357	1.92572219518816	2.02650100320905	1.84228726290857	2.14741442115013	2.23821093344142	1.83896646349227	1.93394443144928	1.95737295806893	1.79599350640453	2.15162968653255	2.27526132119058	2.09314460507941	2.7220091820907	2.04902936159215	2.41537116077721	1.94180634034304	2.01739563362966	1.74926536525781	1.8279201380905	2.28451512504311	2.11995730828837	2.08038754350845	1.8034743713828	1.52743364261171	1.60543004070666	1.50220441115029	1.4407866126933	1.92437534547836	1.96797854110042	1.93465963437312	1.21705129282232	2.22365715401079	2.30093234546954	2.28426723616775	2.45744080399079	2.468057350171	2.17974814389143	2.48166433413528	1.63200485750203	2.23846966840421	1.94825328242419	2.07980582984421	2.18904802139744	2.19241985007825	2.62671713677969	2.70054246390746	2.27367792183342	2.34511505398611	2.58826903143451	2.46052850939727	2.37188919002398	2.49030675169362	2.51001194511047	2.56692865770497	2.67485507494464	2.48617415473367	2.69282858554246	2.19155622341123	2.2998411689556	2.31891631453512	1.19561479200634	1.77107216378626	2.20863018099458	2.53928163447442	2.5931130346454	2.13793951936299	2.30740947949692	1.99686203532136	2.30308461480217	2.41321185607465	2.23388904574978	1.91996201469233	1.99762117382421	2.07263297225635	1.898317739546	2.05105826088938	2.03183781404779	2.31961182435928	2.42153893233549	2.28453064672803	2.26518988594982	2.51147833596423	2.33829871465149	2.30920711412614	2.30474820591348	2.15011050629463	2.41807254003022	2.3192928736037	2.46687859891923	2.28166981966439	2.33206981870316	2.0480999434813	1.79996422964952	2.40859072964688	0.747584164972266	1.30632394424932	1.73513641919167	0.0397691481316057	0.748192410716845	1.83901501634347	0.428024588836949	1.39157442250715	1.36096692553721	2.30547901015873	0.905976733985582	1.76309953007177	-2.12221566595168	1.76935549244858	1.60770367543817
229663//Csde1	5.15946088623559	4.77099137370996	4.79580817973633	4.98576613672753	4.90175204061948	4.85507433566114	4.49815535937852	4.71960614250158	4.83736500447748	4.73841472318657	4.70450750061132	4.77745659346738	4.89961539963437	4.72088794356743	4.83467014473989	4.92334290612315	5.08213356663336	5.2876378013576	5.3505190318847	5.12413494715218	5.27523660851291	5.04444838163474	5.0464325335653	4.90185826564411	4.96590828622934	4.72194942431716	4.84527873532687	4.95146736028243	4.89489108344346	5.03766489769438	4.97886977276725	4.95611559667925	5.00527877169084	4.69636193173922	4.96561521582719	4.90538748298955	4.90741039539908	4.80242632078953	4.69446331834169	4.85523490771528	4.93857414925821	4.80237838250312	4.89716557270836	4.91787558125835	4.85152143490014	4.82140280063159	4.75735459122962	4.75496190824874	4.9770391170076	4.66448677073852	4.7160655343806	4.54186715873685	4.98071287239342	4.78216509909023	4.627029272496	4.94353187096865	5.06442028519816	5.01886476693759	4.72011250087028	4.80515456222563	4.71942233998486	4.7524516982223	5.06652136698475	5.0432935335715	5.06774452530063	4.98837326472894	4.78025260999001	4.54999279230043	5.02576694194066	4.77688552267889	4.73612353052993	4.89073346316771	4.60814654645948	4.73174919872638	4.77625573783639	4.76638719498285	4.7112054362922	4.84858485170558	4.64956211953946	4.61304311738708	4.88074418354359	4.83340377915188	4.90372381501238	4.8626128304449	4.63690329654922	4.81099326409983	4.78669094670369	4.92328690242278	4.86811853201068	4.79306942318826	4.92760200952998	4.70238990215261	4.73885690419464	4.90208995512013	4.75658592751798	4.91413595001837	4.58653596506044	4.9028457356191	4.74290144359638	4.75066772551603	4.74322904071715	4.81770349817564	4.72265005754695	4.98094695899978	4.76045453343808	4.68916078864497	4.58597791284637	4.73768702831791	4.80180594884689	5.21380699543049	5.02799981430074	5.22399250907065	4.88017090744446	5.10232431884009	4.97833484231883	4.78784778139944	4.9480254112304	4.18421210428469	4.47172784094973	4.70054238920434	4.65036389187111	4.36906044388097	4.6714919922568	5.28196196590058	3.37366023111766	4.82337525360498	4.06323980809053	4.85239131712269	6.12310422946585	5.5722068305243	0.889558376406288	4.84670058392431	4.19812120455898
229700//Rbm15	0.518152737232336	-0.0202275319982214	0.0327066432290334	-0.365651832474127	-0.422655063990614	-0.393191288725708	-0.0468342988913568	-0.525885062913965	-0.959980250529383	-0.251121073102066	0.46742068581978	-0.47021647797427	-0.464272613650502	-0.668486358139204	-0.70767155811907	-0.11697809997049	-0.570387448999531	-0.788558683022556	-0.626923869588523	-1.22274740053191	-0.288055279054913	0.181260385140655	-0.596004998698705	0.209236273730715	0.858208759070759	-0.448445299651042	0.192822931635619	0.260764662249229	-1.18716037464026	-0.186587762947774	-1.18042127846002	-0.191040525420043	-0.965772906170334	-0.61831028172482	-1.3318292360642	-1.05664577088719	-0.212087938787222	-1.30091870210114	-0.0818453766549427	-0.76278053938035	0.0260739149575917	-0.352839113720543	-0.549281550224691	-2.02972151235599	-0.533028208996009	-0.673061004554005	-0.211371182723715	-1.11157283469891	-0.918417191930069	-1.25128289557757	-2.53445274827779	-1.81955912629338	-0.829234262534809	-1.56361287581568	-2.63725794583735	-1.04105986421161	-0.531348481942319	-0.74045466789926	-1.03355801839244	-0.399516542981021	-0.848120583343229	-1.39726390390494	-0.299227716666051	-0.362302713178512	-1.08378416748903	-0.423221590638924	-0.70093374279007	-0.774461578828778	-0.0474768700536076	-1.15651874019299	0.0549746743729276	-0.614229307108209	-1.21560198608853	-0.800345931235508	-1.80595076478203	-0.566725102420969	-0.142676552438998	-0.850116601626324	0.0902837240777677	-0.619367998285549	-0.88112160352209	-0.728657207556183	-0.731547619802059	-1.42639521660055	-1.03907488152539	-0.925272980045182	-0.587254855556577	0.390066731146143	-2.78339235544979	-1.01793621998578	-1.53959216381841	-2.03773777865948	-1.17280130004174	-0.607719088745806	-0.136421493377985	-0.555952924733004	-1.0629517365129	-2.35317432378555	-1.27185599328915	-1.70173930227524	-1.17614052329445	-0.658825119152545	-0.148834419242687	-0.841620485053988	0.339228544403813	-2.07586660185323	-1.08501640614176	-1.11829359574497	-0.0788561647819786	-1.25348836538097	-0.312316452000087	-0.112887093998074	-0.805238405164152	-0.583830508843444	-0.441126823420281	-2.14167021605113	-2.34244687633122	-0.0569400974337878	1.98587539494083	1.11250112416959	-1.33731292020076	-1.93675319613655	0.124841214318132	1.09422791901891	-3.20638126010277	-0.605614623855797	-2.67869143902061	-1.81671234188499	-0.638564918652577	-0.172072294403938	-1.65933885162177	-2.75173702293868	0.985637460976322
230257//Rod1	0.200149592701257	0.172100056739882	0.761131539576089	1.1847419840367	0.229095716725475	1.39033153124839	2.50482213384156	1.33688890219934	0.884651295422009	0.0864148477882329	0.976006652259328	1.86409322232807	1.87078366094974	2.55548561581931	2.00703517629708	2.1125729537495	1.61095967005685	0.742903057624736	-0.733681340129866	0.164189535812656	-0.730589128508775	-0.719178262225534	0.58233405414852	-0.00878622024540187	0.567434901866939	0.338263677953557	0.901410576211039	1.14817628113365	1.49415404990959	-0.3077896922535	1.16898708266896	0.266698987234193	1.21230139221977	1.08164988131808	1.47897725800984	0.906291820224683	0.682521171719865	1.21476735633949	1.26894313981828	0.684060502980425	0.38622931012574	1.17884612880747	0.413973968741523	0.22999446225834	1.44771479824372	1.44845457922139	0.44386830194606	0.601537539873945	0.225241472672903	0.249627134431112	-0.02035553167829	0.406694048709678	-0.200422687807028	0.387785763622761	0.155173833998173	-1.49069226408172	0.915230059934153	0.306602068297868	0.608611886597762	-0.261350277145567	-0.080098576149699	0.049432136269549	-1.78425012645448	1.64582391689788	0.637470376218356	-0.010606362150351	-0.619883676295521	0.0994290485489181	1.02296407023461	1.76857298310872	0.596855576581696	1.87209274546021	1.79444694504797	1.94588030670862	2.26638612589564	2.09614637800421	1.76213696697388	1.41058608899893	0.531325395581979	1.34716356664076	1.73070711567008	1.07009397418772	1.23836747127378	0.642906957369225	-0.186129957443405	-0.635681058221918	-0.794324931974909	-0.490605642872673	-2.46005229422005	0.217430594872435	0.111123016592809	-0.585241868591223	0.363937774547982	1.56510203469371	0.067431139251631	0.350330944459472	-0.00528773311412734	0.0764743549701493	0.343929345824354	0.362333582387614	-0.336493099467142	-0.0247453075613671	-2.20136640625951	-0.852602920713984	-0.800790669107794	1.33644718871628	-0.0990191877717362	-2.21411265121796	-0.77918968505071	-2.54454670413974	-1.84429042125615	-3.88304556268271	-1.36299725963824	-1.92036913875784	-0.266698527631526	2.72550965543656	-2.65937521042226	0.40991149464238	3.80491125242424	2.57639245173651	0.950108041643972	0.16515867872801	1.24063477621061	2.7539430921809	-4.27424729038391	2.03534451127655	3.22790395468055	3.06212958051401	2.98337624870823	4.36164884699398	3.94112980973866	5.11627946957283	4.1114050453473
