Regulator	Target	MI	pvalue
4299	27113	0.2830104954974213	1.0
196	54149	0.5143358497317649	1.0
430	79998	0.31278992525192173	1.0
1386	51362	0.34517570821625265	1.0
1386	51363	0.2458720233287961	1.0
1050	91574	0.2860213356728316	1.0
571	146705	0.2952689148198897	1.0
1820	728591	0.2496313873786642	1.0
1388	8289	0.2675699144722161	1.0
657	25814	0.24700562985244812	1.0
468	256006	0.34302997827160786	1.0
4299	53405	0.24665885137869115	1.0
604	27077	0.2500875700752765	1.0
1386	65980	0.3372928162456651	1.0
1045	79172	0.23142986335290328	1.0
165	340075	0.4645624708828368	1.0
1051	28971	0.2514306999762157	1.0
1051	28970	0.3662761874466183	1.0
4299	27125	0.6010837106517759	1.0
604	91653	0.26403304225079083	1.0
646	285598	0.26882960833787184	1.0
367	199800	0.2882157996263297	1.0
657	128710	0.2628654662163911	1.0
571	146712	0.4310038560946836	1.0
1386	6868	0.7089944021677239	1.0
657	8938	0.30673046309556423	1.0
466	712	0.2331931736375088	1.0
657	25825	0.3158309521049496	1.0
657	25820	0.26889011204363245	1.0
604	27063	0.2473499520223683	1.0
1050	79863	0.32873005652915044	1.0
466	708	0.4399997481289972	1.0
467	113	0.2967614147840232	1.0
257	9073	0.23348159094987597	1.0
4299	349633	0.27344233598519274	1.0
367	642475	0.2999603708976273	1.0
1388	146822	0.27317220113579754	1.0
1386	51382	0.3193200957992417	1.0
1386	285237	0.314900921156684	1.0
1053	200008	0.25547042239761275	1.0
405	64411	0.24182625497636145	1.0
865	144568	0.2501576730456989	1.0
867	389643	0.38756579298923377	1.0
466	705	0.2301568008503505	1.0
196	154467	0.3637234828489193	1.0
657	11200	0.28357433823668354	1.0
4299	157657	0.4327376445679244	1.0
4299	54784	0.31189056493569006	1.0
4299	100133144	0.31761564245430307	1.0
4299	119385	0.2692189898874062	1.0
367	401466	0.31327408165768733	1.0
430	53335	0.4170941444043518	1.0
1386	51374	0.403143413105229	1.0
468	114800	0.2609546040270745	1.0
657	25841	0.3721296331274413	1.0
1386	51372	0.4247525768646618	1.0
646	259266	0.29924170135778017	1.0
466	255809	0.24447691014665818	1.0
196	54102	0.3777258109358688	1.0
468	84418	0.38395075331283746	1.0
4299	54785	0.34588283980935675	1.0
196	6059	0.24428172177425944	1.0
1386	4267	0.3122359738116227	1.0
867	400506	0.2855495448669041	1.0
1386	64682	0.6222281818274054	1.0
657	140459	0.27396976908811954	1.0
467	133	0.2770559208625252	1.0
4299	27154	0.6126206998876969	1.0
604	91689	0.32430129612960457	1.0
657	11217	0.3901105712499371	1.0
657	11216	0.4431705072540689	1.0
604	91687	0.2740456094227426	1.0
257	283450	0.2834448107425249	1.0
657	11215	0.3488167988602381	1.0
657	11214	0.26172591171006454	1.0
867	136647	0.40992472955296455	1.0
657	25852	0.3464186947470299	1.0
1388	9575	0.4126990751894368	1.0
1052	441108	0.277075522447106	1.0
1388	9577	0.2599404531174585	1.0
1051	53947	0.45893100870416836	1.0
657	25858	0.27884261489750095	1.0
657	25855	0.37643397738508994	1.0
405	64430	0.37169281585743397	1.0
867	125988	0.6032572174394945	1.0
657	6314	0.2780410047760992	1.0
657	6311	0.286802115113844	1.0
429	353322	0.2990869840982242	1.0
657	50807	0.3413629236383624	1.0
405	51130	0.35969544319697455	1.0
1386	51398	0.573111395340524	1.0
657	6310	0.2726418195167639	1.0
196	55449	0.22611789881313005	1.0
1050	79892	0.22825781286018554	1.0
657	348807	0.35755274735051223	1.0
1386	90956	0.3467165378990254	1.0
657	140460	0.40612282381751186	1.0
1050	91526	0.2952165054376761	1.0
657	259282	0.4010421228391866	1.0
657	25864	0.32093403130351117	1.0
367	221424	0.2847182062979954	1.0
4299	5826	0.27751848821748926	1.0
4299	5825	0.22922526406627153	1.0
468	400073	0.2576616454921581	1.0
165	150	0.2731562294239316	1.0
430	55966	0.34204076240140946	1.0
405	200014	0.2573373982015221	1.0
657	25874	0.29979554490215765	1.0
165	148	0.3529645420117573	1.0
165	146	0.33015066535173343	1.0
165	147	0.2885617479530387	1.0
165	5832	0.37386660888675305	1.0
405	164633	0.25913125090691924	1.0
367	84464	0.24199379258793297	1.0
466	196951	0.3020737861704932	1.0
165	51676	0.3292835443432276	1.0
405	127687	0.5467460922429817	1.0
604	387263	0.24160489909858818	1.0
196	9994	0.3046532955213263	1.0
657	23215	0.3733960282875751	1.0
257	9044	0.25534675397610496	1.0
1051	401288	0.2853262090463051	1.0
604	1587	0.2650930092107542	1.0
165	140	0.2366824782469772	1.0
367	60496	0.4125404911425077	1.0
474	56999	0.2897499893854736	1.0
165	136	0.25214823135119024	1.0
867	64755	0.33097971542023163	1.0
867	88745	0.36821422567416595	1.0
745	169436	0.3359607081634115	1.0
657	23229	0.2738504623970681	1.0
1051	283450	0.3097295353440816	1.0
430	79919	0.22774008645157462	1.0
367	221443	0.2651553963957216	1.0
165	175	0.24000804290994449	1.0
165	176	0.26964312300486837	1.0
745	381	0.30470972896673487	1.0
466	338707	0.28667527820611394	1.0
1386	154743	0.4058360381655923	1.0
468	100130717	0.33015875776127235	1.0
657	25890	0.2657998031640467	1.0
867	51479	0.30923215053483943	1.0
196	729230	0.31196181428509506	1.0
646	126123	0.2329186185953347	1.0
165	114905	0.3058287853110334	1.0
430	79924	0.2270579577917644	1.0
657	23243	0.23921471569345654	1.0
1046	83938	0.39280115374092794	1.0
405	286257	0.5510923433532643	1.0
867	64776	0.2916937893133425	1.0
604	375298	0.24568624694735508	1.0
467	191	0.3125617371161451	1.0
865	54880	0.2517382529403438	1.0
657	126133	0.30251830652117295	1.0
657	23246	0.3510591892140127	1.0
467	196	0.26917820082551325	1.0
657	11273	0.24075446403420386	1.0
867	51411	0.34330860488547604	1.0
571	2826	0.27443969955914005	1.0
165	196	0.2943615487276272	1.0
165	199	0.23908489461493718	1.0
1388	144245	0.3049950512172255	1.0
602	347454	0.2485843182557108	1.0
405	125061	0.27416954942835936	1.0
468	114899	0.24403898949585567	1.0
429	148304	0.25321425922506346	1.0
657	23253	0.318857356256245	1.0
657	285598	0.277249960781802	1.0
1050	147685	0.30349888128805613	1.0
4299	121601	0.2262575201832533	1.0
657	23250	0.2954326748970857	1.0
1050	121053	0.2874409982910393	1.0
196	8621	0.24028560850900593	1.0
4299	54715	0.28384615074451247	1.0
196	8623	0.32618261175553354	1.0
1054	23582	0.2720744706774442	1.0
367	199857	0.30166827501358817	1.0
405	51192	0.332286947721566	1.0
657	11285	0.38368370727010515	1.0
468	389203	0.38076433229576645	1.0
367	221477	0.2675053283499871	1.0
196	8639	0.27391832594993915	1.0
646	60489	0.3410298788894332	1.0
196	29123	0.3348675971238251	1.0
657	23261	0.2585301554916466	1.0
196	29126	0.4858480655566838	1.0
405	88455	0.30382943574518206	1.0
196	29125	0.31215028989785765	1.0
867	125931	0.25041046397815947	1.0
867	51430	0.24174281663132957	1.0
867	51433	0.32338265841476677	1.0
867	51434	0.25758228499006997	1.0
1054	23568	0.24785660010283106	1.0
867	64746	0.2911065181431036	1.0
430	541468	0.3718385306562171	1.0
1050	90288	0.30014674740746106	1.0
468	113540	0.33882411145364044	1.0
657	23271	0.33406377069855003	1.0
657	23272	0.3128567678392291	1.0
405	140688	0.37965598807010303	1.0
196	9973	0.37946578631129135	1.0
367	221481	0.3010997142934337	1.0
196	9976	0.23995701660754953	1.0
257	84464	0.2524292748087982	1.0
867	51421	0.2888309115824361	1.0
657	23287	0.3408159261361898	1.0
865	54841	0.2923012593309385	1.0
430	157777	0.27504718792345084	1.0
867	100130717	0.33481094344891976	1.0
367	221491	0.48150802864233067	1.0
1052	150142	0.2398877069837244	1.0
745	406	0.27032867723628495	1.0
466	375748	0.26422339836379005	1.0
468	151887	0.23031588554375126	1.0
604	284	0.28848975656261544	1.0
367	23476	0.3223221284693296	1.0
4299	653553	0.2917682780727353	1.0
367	23473	0.4735648818829231	1.0
657	23299	0.31602115509332823	1.0
257	10134	0.2871109388995503	1.0
1051	221264	0.30278347057023947	1.0
657	23294	0.30866452064481376	1.0
367	10152	0.2612384825376486	1.0
367	2972	0.25788493602195284	1.0
1386	152185	0.39994573847721604	1.0
646	10164	0.28128852868828247	1.0
257	10139	0.2710429257845597	1.0
367	1645	0.22697563791402064	1.0
466	145407	0.284802131673783	1.0
745	408	0.2928535870886435	1.0
257	23466	0.25533751020902873	1.0
604	274	0.3101824548823995	1.0
468	148223	0.47952604208680205	1.0
646	3983	0.2729940094940355	1.0
604	273	0.26571199792280975	1.0
604	161931	0.24052642763439813	1.0
468	400120	0.30258704520450763	1.0
1046	79020	0.2540984600203826	1.0
1050	375341	0.2898008993506802	1.0
4299	203260	0.5049299784743144	1.0
466	8814	0.26352832055048186	1.0
602	144811	0.2825515120355009	1.0
466	8815	0.29943619552416756	1.0
604	136991	0.2627330867557083	1.0
466	8812	0.24919611447744172	1.0
367	23468	0.4019827997928183	1.0
468	10203	0.32288258130007846	1.0
367	23466	0.3729356067160781	1.0
646	23492	0.311355682606159	1.0
646	23491	0.2735990047867105	1.0
257	10123	0.3176155281940396	1.0
4299	203259	0.28265603935911	1.0
1050	123688	0.26486823829954353	1.0
257	10120	0.24580290150591821	1.0
863	29	0.2505275897877599	1.0
657	163183	0.27440424676877645	1.0
1054	10367	0.2736392263019667	1.0
646	200558	0.2277108514913886	1.0
1820	51372	0.27651454822115085	1.0
1820	51374	0.25068215652611237	1.0
468	401466	0.352065923688202	1.0
1051	51286	0.27930994596226544	1.0
468	199800	0.27217034047291255	1.0
257	23476	0.22946386609978742	1.0
1051	51283	0.272107155342141	1.0
1050	124989	0.29154163700588054	1.0
604	266	0.23922366736401823	1.0
196	9938	0.2939543112653757	1.0
1050	171425	0.2734409769350483	1.0
466	146712	0.31559415965875254	1.0
468	163859	0.35343894571728285	1.0
430	8659	0.24359989832046214	1.0
405	8760	0.2993661222248714	1.0
1051	257236	0.28137729390001454	1.0
863	41	0.26036035395563184	1.0
367	256006	0.32686321965972853	1.0
604	55909	0.22956592307764456	1.0
468	654434	0.3123328883333514	1.0
1052	506	0.22950621163570872	1.0
646	60468	0.24034345772510068	1.0
1386	729440	0.4556315150304622	1.0
196	286257	0.3342586549150841	1.0
367	1636	0.2627521406958113	1.0
571	144097	0.33203589684407087	1.0
466	146705	0.269254787175759	1.0
646	200539	0.2271349439792294	1.0
1054	9564	0.2269781543711522	1.0
867	51493	0.3830877129559337	1.0
405	442388	0.2452205393128688	1.0
429	50617	0.27272615094670494	1.0
367	114926	0.28938270407908195	1.0
1050	196740	0.24841072880612902	1.0
165	111	0.3034931708986086	1.0
867	51490	0.4194478809715543	1.0
165	108	0.3615687351184853	1.0
165	109	0.28515267030616553	1.0
1050	55814	0.34486044121592774	1.0
867	255101	0.3794184559745764	1.0
429	1087	0.3589884383897264	1.0
1046	487	0.2761823730006423	1.0
4299	203228	0.3463832858297641	1.0
196	286223	0.27954214832089175	1.0
1051	284805	0.2858058553534253	1.0
429	1081	0.2419192812214659	1.0
405	126321	0.4215799214176837	1.0
165	100	0.3352591419258936	1.0
367	84418	0.40956810480425504	1.0
867	64793	0.2520284149769963	1.0
466	8851	0.2605282442994712	1.0
466	348174	0.2634305902159706	1.0
429	63928	0.2796454104293531	1.0
257	84417	0.2889386426718028	1.0
466	8853	0.2733769969379403	1.0
1386	154791	0.4663855505659352	1.0
604	55924	0.30368188740825897	1.0
646	10195	0.28100523593277904	1.0
1386	154796	0.27463699574047684	1.0
1050	375307	0.25170730489679904	1.0
405	128989	0.36844906491303586	1.0
367	114900	0.2857675638885899	1.0
257	150248	0.25811503934859203	1.0
165	134	0.3269050953480134	1.0
1050	124944	0.30352824766016673	1.0
863	15	0.2532471178191935	1.0
467	51665	0.29245706999851695	1.0
1052	113179	0.2783709313316578	1.0
4299	386593	0.3571769340003961	1.0
468	23527	0.3628853051369278	1.0
468	23529	0.33646095703847045	1.0
657	201895	0.24094477497174704	1.0
657	84221	0.23997438162526485	1.0
405	116984	0.3024066717948697	1.0
405	116983	0.33570333040451583	1.0
466	8837	0.28258414545277777	1.0
1046	219833	0.31673684970726157	1.0
1052	6790	0.2492280695044462	1.0
466	375757	0.2850017399889453	1.0
405	116988	0.29200231302675683	1.0
165	120	0.29860791019927024	1.0
1054	10309	0.36396684852916916	1.0
4299	203238	0.32622361465775196	1.0
466	8832	0.28201073588567516	1.0
429	283897	0.4097701111726355	1.0
367	1675	0.23354144785667508	1.0
367	283643	0.5080746136488574	1.0
604	54619	0.29583091924845206	1.0
468	23536	0.3779137933552443	1.0
657	84299	0.28637284773198673	1.0
1050	54520	0.33881405356633937	1.0
165	728464	0.3026061604991102	1.0
466	6249	0.30033751617370213	1.0
4435	51755	0.3281013316296617	1.0
1388	51806	0.2800334418798762	1.0
604	204	0.23433155570775366	1.0
1046	92070	0.24117193072490206	1.0
657	6320	0.32703219059855765	1.0
604	79940	0.2320914827276983	1.0
1050	80816	0.2985455579921332	1.0
468	221322	0.33434996536853756	1.0
196	128240	0.4500014865263841	1.0
468	23587	0.3681525550975093	1.0
468	23582	0.2812193794055613	1.0
1052	4179	0.22859872873685472	1.0
1388	8225	0.25513557319653124	1.0
1388	9556	0.24830965133715965	1.0
1050	79827	0.4253353640563855	1.0
1050	92806	0.2436280143495111	1.0
1050	112942	0.2314155783813403	1.0
4299	144245	0.5083810245873751	1.0
1051	51225	0.3486308144965484	1.0
1820	89927	0.2944728309201512	1.0
1050	80823	0.2575473147597256	1.0
657	138162	0.30910797643964116	1.0
1388	8209	0.23377991188237957	1.0
405	8703	0.30182846477831937	1.0
657	84284	0.2693366948328819	1.0
405	8704	0.35144156421843264	1.0
466	63877	0.25734830475669934	1.0
657	8992	0.301241029846651	1.0
405	8705	0.3270655789623138	1.0
657	84281	0.28690842452528287	1.0
405	8708	0.23821204709971155	1.0
1052	4185	0.24445610923657757	1.0
1050	124930	0.3206576902369491	1.0
466	8896	0.3867547052408227	1.0
1050	55847	0.2395043060132953	1.0
1050	55848	0.22908326281422653	1.0
1050	55845	0.2929217514331013	1.0
196	116285	0.2473745442120947	1.0
468	84520	0.30102139185850074	1.0
468	10256	0.24586077926715433	1.0
1051	26287	0.27223950239022415	1.0
4299	27077	0.24901060224054206	1.0
1050	55832	0.27022149374127524	1.0
657	84279	0.2549309506873261	1.0
863	288	0.25186129641689714	1.0
430	120534	0.2652501229066946	1.0
468	220004	0.303887781077764	1.0
602	8678	0.3134234873312405	1.0
657	84270	0.24825510978067555	1.0
468	23563	0.31901139633802905	1.0
466	8881	0.23313334494729876	1.0
1388	9530	0.23894264351706251	1.0
4299	91689	0.327663034098148	1.0
429	1020	0.24120760904799532	1.0
571	100134934	0.34007787562577896	1.0
468	84529	0.2340763761457687	1.0
1050	55835	0.23247392767395958	1.0
1386	4179	0.36186848138918126	1.0
4299	157556	0.25104183162783045	1.0
657	84266	0.4140839162310366	1.0
1054	9531	0.4221281347209054	1.0
257	23400	0.32749012028943714	1.0
657	84269	0.3682247302218743	1.0
468	10263	0.4368694371730289	1.0
657	84267	0.2729268435335128	1.0
1052	582	0.260855808393905	1.0
466	374467	0.22666512601260713	1.0
196	143872	0.38224595303328	1.0
466	8872	0.3395094538372252	1.0
602	84904	0.27917939828914395	1.0
571	375791	0.30217706651431114	1.0
466	375791	0.32023910632608543	1.0
429	1014	0.2312342999658421	1.0
468	84518	0.3329702875755836	1.0
4299	27091	0.28625073757882546	1.0
1386	4166	0.2959679136618423	1.0
405	347732	0.31823920464567257	1.0
657	6369	0.2438040934720096	1.0
1051	51267	0.346953067445523	1.0
602	8697	0.3547285499949897	1.0
405	8751	0.29620901784853015	1.0
367	23431	0.555536679963137	1.0
405	8754	0.3382049871709656	1.0
1386	51421	0.3244950953136705	1.0
165	137735	0.3430574483745952	1.0
604	246	0.2346720562963176	1.0
657	6362	0.24550538660388455	1.0
657	138199	0.2883966743721933	1.0
429	1006	0.25916426910712076	1.0
1051	64577	0.24258319889907387	1.0
466	781	0.3499314353501182	1.0
1052	517	0.33879003405854835	1.0
429	1001	0.26501873499759565	1.0
1386	64746	0.4737829208792105	1.0
646	10123	0.3564376448481026	1.0
429	642475	0.2797470666300139	1.0
571	375748	0.3811717351170598	1.0
604	231	0.2580121306395773	1.0
474	127124	0.2986347469048578	1.0
604	53344	0.2285142236308424	1.0
1052	51225	0.24334251311256594	1.0
468	199857	0.3059604578124451	1.0
1052	523	0.26146173596583866	1.0
405	8745	0.3004745864270433	1.0
604	79998	0.3437073870001166	1.0
602	10677	0.2578315795926436	1.0
466	776	0.33020401194128457	1.0
1052	526	0.23908201167991816	1.0
466	775	0.27569729321601244	1.0
4299	91612	0.24759380100284378	1.0
367	10121	0.33917810460984243	1.0
1386	64756	0.2639666263819116	1.0
466	778	0.33721913704921747	1.0
367	10120	0.284151099900829	1.0
468	60509	0.24799265537952841	1.0
405	26148	0.3652966425190407	1.0
430	374864	0.33110398037789146	1.0
1051	51244	0.2598866209296187	1.0
604	220	0.27286027250263434	1.0
1050	55870	0.41407646514408664	1.0
1050	79800	0.38799883424422354	1.0
257	23431	0.2731544231458125	1.0
468	10295	0.37213813225915127	1.0
1052	533	0.25646739606592295	1.0
657	151195	0.2889339133715074	1.0
863	94	0.22630497983971853	1.0
604	225	0.3171845986102637	1.0
430	91687	0.2933294468360117	1.0
863	95	0.24717976530515262	1.0
1052	140710	0.275925294215833	1.0
604	224	0.25275793658388146	1.0
367	23456	0.272522447178587	1.0
571	348174	0.2654673988821368	1.0
367	10139	0.6713716274202243	1.0
1052	89839	0.25608278944943663	1.0
367	23460	0.29759565398319054	1.0
367	23461	0.2626679618054535	1.0
1052	538	0.2434229404513415	1.0
430	119504	0.2718516470803243	1.0
865	91782	0.29346894948924795	1.0
467	122622	0.2681894158856908	1.0
405	27443	0.2716275096879137	1.0
646	10143	0.24302861577936952	1.0
4299	79998	0.26593643012238033	1.0
405	27440	0.3519306511766356	1.0
604	92949	0.3074552464391145	1.0
467	388969	0.37028603161782225	1.0
367	10134	0.40471466014861707	1.0
4299	91647	0.2823973417994307	1.0
1051	150209	0.28912191527629805	1.0
657	25909	0.30743088922905226	1.0
657	25906	0.3547348443295808	1.0
1050	54535	0.3408656879083627	1.0
1386	51434	0.28423984007567693	1.0
1052	545	0.250561018561827	1.0
1386	51433	0.32365428777193017	1.0
1386	51430	0.3903360446880463	1.0
604	79974	0.25030632148041043	1.0
863	86	0.27142410322195154	1.0
604	210	0.27145647579531307	1.0
405	8728	0.2401365558732973	1.0
604	211	0.3358812590451681	1.0
196	81792	0.3112250233704958	1.0
4299	254863	0.330308475537346	1.0
367	151903	0.6453804978211501	1.0
466	753	0.2549553141705765	1.0
196	81794	0.3084866485783806	1.0
367	10142	0.7166680462517012	1.0
466	755	0.3708261102321707	1.0
1052	51244	0.25002978494090833	1.0
571	375759	0.25153573018499564	1.0
466	50515	0.2814046752894586	1.0
571	375757	0.2844818111010962	1.0
1051	126792	0.3294406959740659	1.0
867	28952	0.49895025140116667	1.0
1052	283234	0.24646633321206313	1.0
1051	163732	0.29312211245234254	1.0
405	51266	0.23351911700648564	1.0
657	284184	0.31937818211690294	1.0
367	126792	0.3741699227261062	1.0
405	51267	0.3676392321365318	1.0
1051	9507	0.29341471144182085	1.0
466	203054	0.3290183998294488	1.0
367	400223	0.3015512443223119	1.0
367	163732	0.348249102023507	1.0
867	28958	0.5029999335690467	1.0
1051	149428	0.2701256040208957	1.0
466	622	0.2793414588965568	1.0
1386	89849	0.2932483597503499	1.0
467	3426	0.26572108559665786	1.0
466	627	0.23390831957637648	1.0
571	134829	0.3149765019952282	1.0
405	51272	0.3002583609844809	1.0
1388	145407	0.3551385367347626	1.0
863	332	0.23525904652005547	1.0
467	145376	0.235498824640743	1.0
196	55589	0.30573049891414383	1.0
602	10476	0.25793310489151855	1.0
257	114781	0.2514011109123997	1.0
405	51275	0.3743365574227736	1.0
367	401541	0.3186182766607475	1.0
865	27302	0.2569001062634948	1.0
1052	26093	0.3195638527434868	1.0
467	196968	0.27662527170929696	1.0
430	133686	0.28908851658457335	1.0
1386	89839	0.36511453604966587	1.0
571	85395	0.32833080016921523	1.0
165	389206	0.3575737148168434	1.0
4299	54862	0.3001944449528655	1.0
1054	95	0.3432078200653077	1.0
466	617	0.3749048734359867	1.0
867	28971	0.3834057416568756	1.0
405	51281	0.28729849572775734	1.0
867	28974	0.4859612346101548	1.0
1052	26099	0.31858923562004193	1.0
604	497661	0.2804478810128628	1.0
867	28976	0.32842510077182396	1.0
430	91768	0.22793944469502048	1.0
405	51287	0.5370576760460167	1.0
1052	26097	0.3084213562359741	1.0
4299	54859	0.3709052116634428	1.0
196	79575	0.3008221225186549	1.0
196	79577	0.2871344431093039	1.0
1054	87	0.2670114488600692	1.0
4299	348254	0.2295347186657004	1.0
466	607	0.2606953932972087	1.0
571	339942	0.2958579265920134	1.0
367	114781	0.30427459880643326	1.0
867	196415	0.25706714488687776	1.0
604	79892	0.3040976590785913	1.0
405	51293	0.5836844933281016	1.0
1051	9510	0.2470927249887298	1.0
657	8815	0.3162667233943287	1.0
4299	27243	0.3620396097570017	1.0
657	8814	0.3264558322740534	1.0
571	84079	0.2554906072011054	1.0
4299	27241	0.2691963076159065	1.0
657	8812	0.2501031578720463	1.0
1386	51239	0.514727968790781	1.0
863	311	0.24355824031053785	1.0
1386	51236	0.38615438121901224	1.0
1052	64343	0.28716752907617993	1.0
602	10498	0.2696926246690845	1.0
405	90871	0.46156838782566095	1.0
1386	51233	0.23610801061486253	1.0
367	148137	0.4891575407168759	1.0
571	145508	0.3779739830561833	1.0
367	149469	0.32080963532864093	1.0
4299	54848	0.2587084913400812	1.0
196	81873	0.33913466362756867	1.0
1386	4329	0.38362534160385736	1.0
1050	91689	0.3024830691396515	1.0
4299	54841	0.23671968603666427	1.0
4299	54840	0.32346455959329035	1.0
467	388753	0.28402970575613473	1.0
571	84080	0.49693144564792	1.0
863	128826	0.26746989201521654	1.0
4299	121793	0.23988365117273602	1.0
571	84081	0.2542057271766147	1.0
405	26286	0.24628286615773742	1.0
571	84002	0.3013816924983166	1.0
165	151887	0.3826381157496215	1.0
165	151888	0.23939081266560436	1.0
657	139322	0.3010323982177695	1.0
1386	90871	0.33498936798970763	1.0
1051	26225	0.2818602737270952	1.0
867	9048	0.34385046662574076	1.0
657	152302	0.2364537616831548	1.0
867	9049	0.3728414268043012	1.0
867	9044	0.4617996375224491	1.0
1051	114769	0.40703527810885093	1.0
430	64115	0.25720752477185993	1.0
657	8832	0.2739372702019658	1.0
468	84532	0.23387881165147295	1.0
571	352909	0.2644154691687506	1.0
657	8837	0.22947812210826335	1.0
1386	118924	0.2727444627542104	1.0
257	284697	0.22901520238328832	1.0
865	54908	0.30800645759548423	1.0
1050	401466	0.2924093196387312	1.0
865	54906	0.24469733780094938	1.0
405	51236	0.3458349782649197	1.0
4299	64225	0.3218842794623784	1.0
196	153241	0.3169730541794378	1.0
1386	51250	0.41369089215012933	1.0
405	51239	0.4704534856233872	1.0
1053	201229	0.24674727212642722	1.0
867	134121	0.2887215707910853	1.0
867	221908	0.45821229870483754	1.0
1051	283373	0.5681779576012289	1.0
867	9074	0.25931226836543875	1.0
863	369	0.23331964485990841	1.0
165	199800	0.24801641257292406	1.0
1386	51287	0.42258060687756827	1.0
1386	51281	0.3137924113285481	1.0
196	56895	0.27694343914462066	1.0
1051	114781	0.2762177975026061	1.0
571	338657	0.3494652498798983	1.0
867	389541	0.5518174271982618	1.0
1052	51099	0.23651274604799344	1.0
602	57102	0.30279482848685024	1.0
1052	51094	0.2505448600799376	1.0
405	345222	0.26054014162920147	1.0
1054	40	0.2698425647115297	1.0
4299	91801	0.25283406695695554	1.0
657	11101	0.3336268993579196	1.0
657	8854	0.25925465202385123	1.0
657	8853	0.24763760801886647	1.0
405	51250	0.30716142280146164	1.0
657	8852	0.32487925215471325	1.0
4299	54882	0.4642876079718077	1.0
405	90835	0.42374994801270893	1.0
4299	54880	0.4832004202316581	1.0
468	114904	0.2561730182669484	1.0
196	56898	0.2863176210927638	1.0
468	114900	0.3049235254714384	1.0
1386	51275	0.5226510389108325	1.0
1386	51272	0.24539069010780867	1.0
602	84707	0.2274848749004068	1.0
657	153642	0.27953721799169373	1.0
867	221927	0.46673035234294635	1.0
1386	90835	0.3740942314110985	1.0
571	266675	0.5434580485415719	1.0
196	55573	0.25579648930309595	1.0
1050	91647	0.37929295519358525	1.0
1386	64577	0.3331473302594121	1.0
1051	113444	0.2727460738434533	1.0
1051	138724	0.23079204284980737	1.0
196	153222	0.412228942340186	1.0
867	339229	0.5167890954283673	1.0
196	8540	0.3401704863575959	1.0
657	11118	0.22755619388853532	1.0
430	170691	0.25259712073483254	1.0
602	84792	0.3012339322311419	1.0
745	480	0.23170513129162096	1.0
430	91703	0.23573997148150294	1.0
1053	552900	0.24566650652017064	1.0
430	27141	0.2655153414116911	1.0
657	284106	0.3531908487600506	1.0
196	8542	0.29529529747762195	1.0
196	8545	0.2802404759857646	1.0
646	140578	0.2776452536893199	1.0
657	25758	0.3119581645826415	1.0
196	8546	0.40062635384187395	1.0
196	8548	0.28865938931675106	1.0
466	339942	0.44355555973756733	1.0
867	339231	0.3508126871688052	1.0
1820	728621	0.3162142190468904	1.0
867	339230	0.4491026489061756	1.0
196	55501	0.2835436101509732	1.0
865	26060	0.2453647623595483	1.0
657	25764	0.3709165275301508	1.0
1386	51293	0.3245314962058523	1.0
196	728039	0.29118653177858683	1.0
367	84335	0.30073725363881687	1.0
367	84334	0.6058330137544887	1.0
196	8553	0.34288415208012923	1.0
196	8556	0.2815125579388713	1.0
196	8555	0.291201110615646	1.0
196	8558	0.2942810886116313	1.0
867	51329	0.5242643468944523	1.0
646	140564	0.30737693675353717	1.0
657	11132	0.4031443572656226	1.0
865	26090	0.254388675450655	1.0
4299	5926	0.4439155762836947	1.0
367	221322	0.336882414684224	1.0
367	161176	0.35407967257661427	1.0
867	9031	0.41065320705268393	1.0
867	112752	0.45280080609590234	1.0
865	26093	0.2964964123758609	1.0
367	84326	0.4471827603780126	1.0
865	54998	0.23250194628742538	1.0
196	56851	0.36099481065692157	1.0
571	144245	0.35701341453271346	1.0
367	84320	0.4546648788310299	1.0
602	57143	0.24203794183093752	1.0
657	25776	0.3249490503824499	1.0
196	200197	0.3634060398121678	1.0
657	11140	0.3366600889594274	1.0
367	220004	0.3330071544500566	1.0
196	8574	0.3552599090241457	1.0
196	8573	0.25103472642883684	1.0
571	157567	0.2840250100327957	1.0
367	84319	0.3054099256616751	1.0
1386	128346	0.3373838213383893	1.0
367	84317	0.28265546175267947	1.0
367	198437	0.2511922368652959	1.0
867	65980	0.28291745332097085	1.0
657	23122	0.42277263124862174	1.0
367	84312	0.2688352642900608	1.0
367	84310	0.5370606525500147	1.0
196	286410	0.36670852531430675	1.0
1386	115004	0.29383037274322144	1.0
257	440087	0.26425173111903444	1.0
468	402573	0.4443664918053649	1.0
430	203260	0.2534525156104923	1.0
367	149473	0.5648074545376811	1.0
466	8906	0.349724819265095	1.0
466	8907	0.2985731248310062	1.0
466	8905	0.3212011796943779	1.0
468	440854	0.260408791108536	1.0
367	150468	0.3221979656326483	1.0
367	199731	0.302056666048468	1.0
646	84326	0.35836066928435173	1.0
466	170487	0.24342238135027383	1.0
1054	23466	0.31243106892603745	1.0
4299	54836	0.2572932718301306	1.0
1051	9550	0.23268460164443638	1.0
657	25798	0.3147193672965214	1.0
1052	162282	0.24468466395658872	1.0
1051	9531	0.27465705475773144	1.0
1054	10164	0.2645868287889197	1.0
571	203054	0.32284495957832837	1.0
602	286144	0.2527338119036955	1.0
4299	29882	0.3184387933127339	1.0
1045	55286	0.24694781844332514	1.0
1386	116349	0.42379873690573167	1.0
367	149483	0.27692919436648467	1.0
1388	169436	0.30385509296322777	1.0
