event_id	groupA	groupB	groupC	groupD	groupE	groupF	groupG	groupH	groupI	groupJ
CA-66052-7848-9944-10046-14848[INC][234/1]	1	0.9968253968253968	0.993421052631579	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9819548872180452
CA-66052-10046-14848-14910-17447[INC][251/1]	1	0.9959183673469386	0.9912280701754387	1	1	1	1	1	1	0.9767991407089152
CA-66072-3151-4212-4349-10823[INC][1/65][UPT]	0	0	0	0	0	0	0	0	0	0
CA-66072-3151-7151-7261-10823[INC][1/65][UPT]	0.01818181818181818	0	0	0	0	0	0.0588235294117647	0.0769230769230769	0	0
CA-66075-94952-169746-169761-170777[INC][4/90]	0	0	0	0	0	0	0	0	0	0
CA-66075-259263-261868-261975-270226[INC][1/51][DNT]	0	0	0	0.0344827586206897	0	0	0	0.0769230769230769	0	0
CA-66075-259263-268844-268938-270226[INC][1/51][DNT]	0	0	0	0	0	0	0	0	0	0
CA-66075-259263-261086-261156-270226[INC][1/51][DNT]	0	0	0	0	0	0	0	0	0	0
CA-66086-3039-6319-6517-9201[INC][57/1][UPT]	1	0.9952380952380953	1	1	1	1	1	1	1	0.9824561403508771
CA-66086-3039-9201-9286-15745[INC][1/37][UPT]	1	1	1	1	0.875	0.866666666666667	0.6473884856113654	1	0.9642857142857142	1
CA-66086-3039-15745-15879-20123[INC][36/2][UPT][DNT]	1	0.9968253968253968	0.993421052631579	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9819548872180452
CA-66091-3319-3530-3768-5057[INC][1/174]	0	0	0	0	0.004739336492891	0.0043290043290043	0	0	0.0061349693251533	0
CA-66105-19619-20842-20886-23039[INC][2/338]	0	0	0	0.142857142857143	0	0	0	0.0666666666666667	0	0
CA-66105-24322-27191-27285-29417[INC][1/1][DNT]	1	1	1	1	1	1	1	1	1	1
CA-66105-27285-27962-28012-29436[INC][1/199][DNT]	0	0	0	0	0	0	0	0	0	0
CA-66109-3228-15036-15116-21406[INC][1/171][UPT]	4.357298474945444e-4	0	0	8.169934640522875e-4	0	0	8.278145695364125e-4	0.002583979328165378	0.004816053511705678	8.110300081103e-4
CA-66128-3130-3835-3871-6428[INC][2/34][UPT]	0	0	0	0	0	0	0	0	0	0
CA-66128-3130-6428-6492-8458[INC][24/1][UPT]	0.909090909090909	0.942857142857143	1	1	1	1	1	1	1	1
CA-66131-9637-11109-11176-11767[INC][1/2]	0.928571428571429	0.870967741935484	1	0.866666666666667	0.947368421052632	0.857142857142857	0.9	0.935483870967742	0.923076923076923	1
CA-66131-9637-11103-11176-11767[INC][104/2]	0.961538461538462	0.929824561403509	1	0.916666666666667	0.967213114754098	0.929824561403509	0.925925925925926	0.96078431372549	0.96078431372549	1
CA-66131-11843-12213-12281-15403[INC][1/92]	0	0	0	0	0	0	0	0	0	0
CA-66131-11843-12216-12281-15403[INC][1/92]	0	0	0	0	0	0	0	0	0	0
CA-66140-3044-9843-9930-11407[INC][72/2][UPT]	1	1	1	1	1	1	1	1	1	1
CA-66140-3044-9884-9930-11407[INC][6/2][UPT]	1	0.9952380952380951	1	1	1	1	1	1	1	1
CA-66142-3171-3405-3523-6879[INC][2/341][UPT]	0	0	0	0	0	0	0	0	0	0
CA-66148-3120-20927-20979-24946[INC][73/4][UPT]	0.985611510791367	0.983333333333333	1	0.984	1	1	0.983193277310924	1	1	0.985294117647059
CA-66148-25020-33445-33522-37679[INC][81/1]	1	1	0.981651376146789	0.981818181818182	0.982905982905983	0.990740740740741	0.983122362869198	0.982456140350877	0.992248062015504	0.991341991341991
CA-66148-37750-50342-50463-51447[INC][2/106][DNT]	0	0.0048309178743961	0	0	0.005181347150259	0	0	0.0049261083743842	0.0048780487804878	0
CA-66152-3188-3355-3441-5124[INC][28/243][UPT]	0.0538461538461538	0.0697674418604651	0.032967032967033	0.0484581497797357	0.0553505535055351	0.0247349823321555	0.0462633451957295	0.0438247011952191	0.05	0.0584192439862543
CA-66154-3149-3865-3924-4456[INC][120/21][UPT]	1	0.806451612903226	0.785714285714286	0.84	0.909090909090909	0.652173913043478	0.789473684210526	0.785714285714286	1	0.80952380952381
CA-66155-8465-8721-8812-9011[INC][105/2][DNT]	1	1	0.894736842105263	0.916666666666667	1	1	1	1	0.894736842105263	0.931034482758621
CA-66161-5447-5626-5744-6753[INC][1/84]	3.9215686274508995e-4	0	0	0	0	0	0.008333333333333337	0.006285355122564425	0.0054180602006688875	0.005651047798445956
CA-66163-3668-6126-6150-6397[INC][1/88]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-66164-3535-4170-4311-4500[INC][70/3][DNT]	1	1	1	1	1	1	1	1	1	1
CA-66167-3055-3155-3211-3292[INC][217/2][UPT]	1	1	0.981651376146789	1	1	0.977777777777778	1	1	0.980952380952381	1
CA-66177-5172-5304-5376-6212[INC][1/2][DNT]	1	1	1	1	0.971428571428571	1	1	1	1	0.935483870967742
CA-66190-50941-53070-53123-54750[INC][26/2]	0.9979166666666666	0.9965367965367964	0.997938577000938	0.997619956726486	0.9972534901801711	0.9968172852788236	0.9961371814643462	1	1	1
CA-66190-68579-81914-82078-86027[INC][1/14]	3.9215686274508995e-4	0	0	0	0	0	0	0.007183262997216486	0.006192068800764443	0.005651047798445956
CA-66191-3190-3597-3733-12541[INC][1/128][UPT]	0	0	0	0	0	0	0.0153846153846154	0	0	0
CA-66199-4233-4459-4525-4744[INC][77/1]	1	1	1	1	1	1	0.916666666666667	1	1	1
CA-66199-4784-5008-5128-5317[INC][75/1]	1	1	1	1	1	1	1	1	1	1
CA-66201-3140-20781-20876-23481[INC][106/1][UPT]	1	1	1	1	1	1	1	1	1	0.9824561403508771
CA-66201-20876-22046-22182-23481[INC][1/108]	0	0	0	0	0	0	0	0	0	0
CA-66201-24426-32447-32556-40381[INC][68/1]	0.923076923076923	1	1	1	1	1	1	1	1	1
CA-66201-40558-47337-47424-52644[INC][33/2][DNT]	1	1	1	0.931034482758621	0.941176470588235	1	1	1	0.923076923076923	0.91304347826087
CA-66202-3196-4931-5076-5892[INC][25/2][UPT]	1	0.9968253968253968	0.9941520467836258	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9819548872180452
CA-66206-3185-36576-36683-56923[INC][58/19][UPT]	1	0.9968253968253968	0.9927366186166052	0.9956799214531173	0.9927088640537203	0.9974747474747474	0.9956651407962269	1	0.9975609756097562	0.9730659983291561
CA-66230-3271-26690-26872-124443[INC][67/2][UPT][DNT]	1	0.909090909090909	0.916666666666667	1	1	1	0.916666666666667	1	1	1
CA-66231-3041-6690-6766-9569[INC][2/57][UPT]	0	0.0526315789473684	0	0	0	0	0	0	0	0
CA-66231-3041-6594-6672-9569[INC][2/57][UPT]	0.01818181818181818	0	0	0	0	0.0769230769230769	0	0.01538461538461538	0.0909090909090909	0
CA-66231-3041-6594-6766-9569[INC][3/57][UPT]	0	0.0526315789473684	0	0	0	0	0	0	0	0
CA-66231-13020-13860-13927-14024[INC][64/1]	1	1	1	1	1	1	0.970588235294118	1	1	1
CA-66235-3221-7186-7270-8264[INC][165/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-66244-4147-5404-5530-6234[INC][27/1]	1	1	1	0.6517517076783694	1	1	1	0.866666666666667	0.866666666666667	1
CA-66258-3022-3156-3383-4199[INC][2/1][UPT]	0.9979166666666666	0.9956709956709956	0.9926943084455324	0.9950396825396824	0.9946452476572958	0.9964194459386766	0.9935866013071896	1	0.9972899728997291	0.9696992481203007
CA-66258-3022-3156-3236-4199[INC][2/1][UPT]	1	1	1	0.9964285714285714	0.9912356191684031	1	0.9965277777777777	1	0.9969512195121951	0.9794152046783624
CA-66266-13006-20242-20356-25015[INC][23/2][DNT]	1	1	0.928571428571429	1	1	1	1	1	1	1
CA-66271-4785-7308-7502-8551[INC][58/2]	0.896551724137931	0.929824561403509	0.888888888888889	0.934426229508197	0.940298507462687	0.952380952380952	0.833333333333333	0.923076923076923	0.884615384615385	0.96551724137931
CA-66271-4785-7308-7480-8551[INC][11/2]	0.837837837837838	0.897435897435897	0.818181818181818	0.902439024390244	0.91304347826087	0.923076923076923	0.771428571428571	0.894736842105263	0.842105263157895	0.947368421052632
CA-66276-3346-3734-3825-4100[INC][2/100]	0	0.037037037037037	0.0666666666666667	0	0	0.037037037037037	0	0	0.0588235294117647	0
CA-66278-3253-3917-4226-13037[INC][1/55][UPT]	0	0	0	0	0.0909090909090909	0	0.01333333333333334	0	0	0
CA-66286-3134-3873-3915-11867[INC][1/75][UPT]	0.0126582278481013	0	0.0263157894736842	0	0	0.0153846153846154	0.0120481927710843	0	0.0144927536231884	0.0169491525423729
CA-66291-3059-9923-10080-12190[INC][27/2][UPT][DNT]	1	1	1	1	1	1	1	1	1	1
CA-66291-3059-9284-9464-9923[INC][2/28][UPT]	4.357298474945444e-4	0.00909090909090909	0	0	0.010989010989010986	0	0	0.012684989429175477	0.004816053511705678	8.110300081103e-4
CA-66291-3114-9923-10080-12190[INC][7/1][UPT][DNT]	1	1	1	1	1	0.9962121212121211	1	1	1	1
CA-66309-7596-9143-9176-9804[INC][1/65]	0	0	0	0	0	0	0	0	0	0
CA-66310-11043-19082-19225-27120[INC][149/3][DNT]	0.983870967741935	1	0.984126984126984	1	1	1	0.984615384615385	1	1	1
CA-66314-3080-5050-5201-5592[INC][5/184][UPT]	0.00117340686274509	0	3.982477100756667e-4	0	6.150061500615e-4	0.00244897959183674	0.007843137254901954	0.0030412266989929887	0.005187662578966911	9.124087591240875e-4
CA-66314-3080-5592-5738-7652[INC][174/1][UPT]	1	0.9968253968253968	0.9941520467836258	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9819548872180452
CA-66314-7801-8623-8683-13913[INC][79/34]	1	1	0.866666666666667	1	0.833333333333333	0.875	1	1	1	1
CA-66314-14015-17318-17363-18786[INC][3/77]	0.0909090909090909	0	0	0	0	0.0769230769230769	0	0	0	0
CA-66314-14015-18786-18835-20827[INC][70/1][DNT]	1	0.9959183673469386	0.997452229299363	0.9982817869415808	0.9958802352702566	1	0.99812734082397	1	1	1
CA-66314-14015-17321-17363-18786[INC][30/77]	0.0909090909090909	0	0	0	0	0.142857142857143	0	0	0	0
CA-66320-5095-5244-5329-5408[INC][45/2][DNT]	1	0.92	0.948717948717949	1	1	1	1	1	0.846153846153846	0.91304347826087
CA-66320-5095-5244-5284-5408[INC][1/2][DNT]	1	1	0.909090909090909	1	1	0.9545454545454545	1	0.9848484848484849	1	0.9855072463768116
CA-66366-6282-10252-10267-10864[INC][8/63]	0	0	0	0	0	0	0.008333333333333337	0	0	0
CA-66379-3231-3954-4110-5027[INC][1/82][UPT]	0	0	0	0	0	0	0	0	0	0
CA-66384-3115-6148-6220-6312[INC][1/1][UPT]	0.916666666666667	1	0.894736842105263	1	1	1	1	1	1	1
CA-66384-3115-3605-3681-6312[INC][2/1][UPT]	1	1	0.866666666666667	1	1	1	1	1	1	1
CA-66384-3115-3605-3681-6148[INC][28/1][UPT]	1	1	1	1	0.948717948717949	0.948717948717949	1	1	0.939393939393939	1
CA-66384-3681-4761-4918-6148[INC][3/62]	0.032258064516129	0.0175438596491228	0	0	0	0.0158730158730159	0	0	0.0204081632653061	0.0196078431372549
CA-66384-3681-6148-6220-6312[INC][58/2]	1	0.929824561403509	0.92156862745098	1	1	0.894736842105263	0.932203389830508	1	0.923076923076923	1
CA-66390-3110-6436-6605-7554[INC][100/1][UPT]	1	1	0.9912280701754387	1	0.9981203007518796	0.9967532467532466	1	1	1	0.9796992481203007
CA-66390-3110-4963-5093-6436[INC][1/106][UPT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-66397-19146-21875-21929-22109[INC][1/159]	0	0	0.0222222222222222	0	0.0344827586206897	0	0	0	0	0
CA-66397-27591-28534-28666-30664[INC][73/1][DNT]	1	1	1	1	1	1	1	1	1	1
CA-66407-7482-9572-9631-11033[INC][69/1]	1	1	0.9894736842105264	1	1	1	1	1	1	0.9767991407089152
CA-66409-4998-6573-6722-6806[INC][126/1]	1	1	0.933333333333333	1	1	1	1	1	1	1
CA-66413-7757-9613-9782-11301[INC][98/1]	1	1	1	1	1	1	1	1	1	1
CA-66433-3244-3491-3639-5358[INC][45/1][UPT]	1	1	0.9918286959436808	0.9956799214531173	0.9908860800671504	0.9974747474747474	0.9956651407962269	1	0.9972899728997291	0.9757593984962405
CA-66433-3639-4891-4996-5358[INC][2/116]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-66433-6932-7100-7139-7500[INC][3/111][DNT]	0.01515151515151515	0.0303030303030303	0	0	0.019230769230769225	0	0.0303030303030303	0.142857142857143	0	0
CA-66437-3316-12724-12857-14818[INC][23/2][UPT]	1	1	1	1	1	1	1	1	1	1
CA-66437-11954-12724-12857-14818[INC][107/1][UPT]	1	1	0.966666666666667	1	1	1	1	1	1	0.963636363636364
CA-66437-12857-13934-14121-14818[INC][1/149]	0	0	0	0	0	0	0	0	0.0103092783505155	0
CA-66440-3072-7071-7168-8708[INC][81/6][UPT]	1	1	1	1	1	1	1	1	1	0.714285714285714
CA-66441-3173-4304-4504-6797[INC][2/22][UPT]	0.111111111111111	0	0	0.0588235294117647	0.0476190476190476	0	0.0434782608695652	0.0909090909090909	0	0.0434782608695652
CA-66442-3127-3308-3361-4012[INC][2/37][UPT]	0	0	0	0	0.0909090909090909	0.0769230769230769	0.0909090909090909	0.111111111111111	0	0
CA-66442-3127-4012-4165-4269[INC][37/3][UPT]	1	1	1	1	1	1	1	1	1	1
CA-66445-3170-3779-3976-4059[INC][174/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-66445-3170-3757-3976-4059[INC][1/1][UPT]	1	1	0.9912280701754387	0.9959183673469386	0.9931153184165232	0.9967532467532466	0.996031746031746	1	0.9969512195121951	0.9696992481203007
CA-66445-3170-3783-3976-4059[INC][2/1][UPT]	1	1	0.9912280701754387	0.9959183673469386	0.9931153184165232	0.9967532467532466	0.996031746031746	1	0.9969512195121951	0.9696992481203007
CA-66448-3125-3215-3326-6290[INC][147/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-66462-3984-4679-4756-5230[INC][76/4][DNT]	0.894736842105263	1	1	1	1	1	0.866666666666667	1	1	1
CA-66464-3113-11419-11671-13669[INC][44/1][UPT]	1	1	1	1	1	0.882352941176471	1	1	1	1
CA-66464-11671-13669-13747-17940[INC][41/1]	1	1	1	1	1	1	1	1	1	1
CA-66468-6555-8131-8229-10781[INC][26/2]	1	1	1	1	0.9978070175438596	1	1	1	1	1
CA-66475-3078-3465-3625-4204[INC][164/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-66489-3400-3943-4025-6366[INC][706/1][DNT]	0.989583333333333	0.97979797979798	1	1	0.991031390134529	0.979487179487179	1	1	0.990654205607477	0.991666666666667
CA-66508-3204-6827-6973-7192[INC][109/2][UPT]	0.9666666666666668	1	0.975	1	0.9761904761904762	0.96875	1	0.875	1	1
CA-66520-3045-3320-3428-3743[INC][1/1][UPT][DNT]	0.9981249999999999	0.996151996151996	0.9920906237845638	0.997619956726486	0.9975281411621539	0.9968172852788236	0.9961371814643462	1	1	0.9819548872180452
CA-66520-3045-3337-3428-3743[INC][31/1][UPT][DNT]	1	0.9964285714285714	0.993421052631579	1	0.9985380116959064	0.9971590909090908	1	1	1	0.9796992481203007
CA-66531-3086-13202-13309-30277[INC][29/2][UPT]	1	0.891891891891892	0.92	1	0.942857142857143	0.942857142857143	1	1	1	1
CA-66531-3086-13202-13353-30277[INC][2/2][UPT]	1	0.833333333333333	1	1	0.875	0.9	1	1	1	1
CA-66531-13309-27922-28097-30277[INC][1/56]	0	0	0	0	0	0	0	0	0	0
CA-66531-13309-30277-30349-34577[INC][52/11][DNT]	0.806451612903226	0.92	0.933333333333333	1	0.939393939393939	0.928571428571429	0.866666666666667	0.931034482758621	1	1
CA-66531-13353-30277-30349-34577[INC][2/1][DNT]	1	1	1	1	1	1	1	1	1	0.9824561403508771
CA-66536-8284-11258-11408-12187[INC][33/2]	1	0.9959183673469386	1	1	0.9978070175438596	1	1	1	1	1
CA-66537-11886-14938-15032-17836[INC][229/1][DNT]	1	1	0.984375	1	1	1	1	0.986111111111111	0.984375	1
CA-66538-3324-3479-3615-5912[INC][3/63]	4.357298474945444e-4	0.00909090909090909	0	0	0.010989010989010986	0	0	0.012684989429175477	0.004816053511705678	8.110300081103e-4
CA-66583-4959-8201-8290-9749[INC][46/1]	1	0.9959183673469386	1	1	0.9978070175438596	1	1	1	1	1
CA-66588-3263-18870-18937-20864[INC][3/135][UPT]	0	0	0	0	0	0	0	0.0033222591362126286	0.005	0
CA-66588-3263-13643-13738-20864[INC][1/135][UPT]	0	0	0	0	0	0	0	0.0033222591362126286	0.005	0
CA-66588-3263-19726-19765-20864[INC][1/135][UPT]	0	0	0	0	0	0	0	0.0033222591362126286	0.005	0
CA-66592-3414-3849-3949-4086[INC][112/2]	1	0.9959183673469386	0.9912280701754387	0.9959183673469386	0.9931153184165232	1	0.996031746031746	1	0.9969512195121951	0.9653705692803437
CA-66599-5412-5871-6031-8853[INC][35/1]	1	0.9968253968253968	0.9927366186166052	0.9956799214531173	0.9927088640537203	0.9974747474747474	0.9956651407962269	1	0.9975609756097562	0.9730659983291561
CA-66599-6031-8066-8194-8853[INC][2/37]	0	0	0	0	0	0	0.009523809523809528	0.0033222591362126286	0.005714285714285714	0
CA-66656-3096-6440-6455-11085[INC][1/151][UPT]	0	0	0	0	0	0	0	0	0	0
CA-66656-11209-15058-15115-15421[INC][2/69]	0.0666666666666667	0.0434782608695652	0	0	0	0.0526315789473684	0.0666666666666667	0.142857142857143	0	0
CA-66656-11209-11578-11650-15058[INC][3/2]	1	0.9968253968253968	1	1	0.9983552631578947	0.9971590909090908	1	1	1	1
CA-66656-11209-11578-11650-15421[INC][169/69]	0.575757575757576	0.435897435897436	0.448275862068966	0.409090909090909	0.560975609756098	0.4	0.621621621621622	0.6	0.459459459459459	0.490909090909091
CA-66656-11650-15058-15115-15421[INC][3/184]	0.04	0.0588235294117647	0	0	0	0.0303030303030303	0.0434782608695652	0.0434782608695652	0	0
CA-666926-3098-4057-4191-13121[INC][2/3][UPT]	0.111111111111111	0	0.0769230769230769	0	0	0.1	0	0	0	0.6563940313986566
CA-666926-15818-17118-17251-19253[INC][2/2]	0.826086956521739	0.485714285714286	0.724137931034483	0.8604753820033956	0.866666666666667	0.76	0.8444444444444447	0.785714285714286	0.6	0.733333333333333
CA-66700-3180-11545-11606-20043[INC][122/7][UPT]	1	1	0.9918286959436808	0.9956799214531173	0.9908860800671504	0.9974747474747474	0.9956651407962269	1	0.9972899728997291	0.9757593984962405
CA-66700-11606-18160-18275-20043[INC][1/133]	4.901960784313625e-4	0.01871657754010695	0	0	0.023504273504273487	0	0.009615384615384612	0.02017027598422947	0.007224080267558517	0.014560051439024824
CA-66700-11606-18121-18275-20043[INC][1/133]	4.901960784313625e-4	0.01871657754010695	0	0	0.023504273504273487	0	0.009615384615384612	0.02017027598422947	0.007224080267558517	0.014560051439024824
CA-66700-11606-20043-20223-33261[INC][75/2]	1	0.857142857142857	1	1	1	1	1	1	1	1
CA-66706-3787-3935-4002-4083[INC][66/1]	0.904761904761905	1	1	1	1	1	1	1	1	1
CA-66713-15129-17200-17215-21506[INC][6/135]	0	0	0	0	0	0	0	0	0	0
CA-66714-3183-8079-8171-8885[INC][1/48][UPT]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-66714-3183-8885-8982-23546[INC][45/3][UPT]	0.9979166666666666	0.9956709956709956	0.9926943084455324	0.9986111111111111	0.9985380116959064	0.9964194459386766	0.9970588235294118	1	1	0.9796992481203007
CA-66736-18055-20511-20576-20935[INC][85/1]	1	1	1	1	1	1	1	1	1	1
CA-66799-20025-24233-24336-36855[INC][72/4]	0.9981249999999999	0.9961519961519962	0.9926943084455325	0.9987654320987654	1	0.9766152650768034	0.9973856209150327	0.9909090909090909	1	0.9722930514692529
CA-66799-24336-36149-36201-36855[INC][1/78]	4.357298474945444e-4	0	0	0	0	0	0.00740740740740741	0.0023255813953488398	0.004816053511705678	9.124087591240875e-4
CA-66801-4175-6824-6877-7557[INC][1/69]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-66801-4175-6803-6877-7557[INC][2/69]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-66844-3090-4196-4371-4526[INC][14/9][UPT]	1	1	1	1	0.833333333333333	1	0.875	0.875	0.888888888888889	0.652173913043478
CA-66844-3090-4117-4371-4526[INC][27/9][UPT]	0.857142857142857	1	1	1	0.857142857142857	1	0.9	0.888888888888889	0.888888888888889	0.666666666666667
CA-66844-3090-4120-4371-4526[INC][3/9][UPT]	1	1	1	1	0.826086956521739	1	0.866666666666667	0.866666666666667	0.882352941176471	0.6563940313986566
CA-66844-3090-4071-4371-4526[INC][2/9][UPT]	1	1	1	1	0.826086956521739	1	0.866666666666667	0.875	0.882352941176471	0.6563940313986566
CA-66847-6654-7994-8089-9649[INC][1/63]	0	0	0.0588235294117647	0	0	0	0	0	0	0
CA-66870-7342-8178-8250-8885[INC][3/1]	1	1	1	0.888888888888889	1	1	1	1	1	1
CA-66880-3135-6362-6490-11845[INC][1/84][UPT]	0	0	0	0	0	0	0	0	0	0
CA-66914-3894-4407-4440-4542[INC][2/4]	1	0.6403565279159279	1	1	1	0.894736842105263	1	1	1	1
CA-66914-3894-4407-4436-4542[INC][142/4]	1	1	1	1	1	0.941176470588235	1	1	1	1
CA-66914-3894-4309-4436-4542[INC][11/4]	1	1	1	1	1	0.894736842105263	1	1	1	1
CA-66915-3106-5226-5299-7582[INC][145/2][UPT][DNT]	1	1	0.957446808510638	0.968992248062015	0.913669064748201	1	1	0.970149253731343	0.975	0.974522292993631
CA-66929-12453-15140-15317-16440[INC][41/1][DNT]	1	0.9964285714285714	1	1	0.9985380116959064	0.9971590909090908	1	1	1	0.9883040935672516
CA-66960-67184-71460-71532-74257[INC][23/3][DNT]	1	0.9959183673469388	1	1	1	0.9962121212121211	1	1	1	1
CA-66960-71532-72618-72754-74257[INC][1/26][DNT]	0	0	0	0	0	0	0.011111111111111115	0	0	0
CA-66977-10561-11533-11610-12032[INC][39/1]	1	1	1	1	0.9973684210526315	1	1	1	1	1
CA-66999-3256-5207-5274-7924[INC][2/1][UPT][DNT]	1	1	1	0.875	1	1	1	1	1	1
CA-66999-5274-6193-6306-7924[INC][137/2][DNT]	1	0.952380952380952	1	1	0.957446808510638	0.944444444444444	0.963636363636364	1	0.952380952380952	1
CA-67003-3134-3240-3406-5473[INC][1/352][UPT]	4.357298474945444e-4	0	0	8.169934640522875e-4	0	0	8.278145695364125e-4	0.002583979328165378	0.004816053511705678	8.110300081103e-4
CA-67003-5557-5659-5809-8045[INC][327/1]	1	1	1	1	1	1	0.866666666666667	1	0.9714285714285713	1
CA-67019-3122-6278-6396-7073[INC][25/2][UPT]	1	0.9971428571428571	0.9941520467836258	1	0.9985380116959064	0.9977272727272727	1	1	1	0.9837593984962407
CA-67030-15626-19238-19295-23464[INC][39/1]	1	0.9964285714285713	0.9978768577494691	0.9985272459499264	0.9964687730887913	1	0.9983948635634029	1	1	1
CA-67030-50417-75602-75753-84251[INC][22/4]	1	0.9968253968253968	0.9918286959436808	0.9956799214531173	0.9908860800671504	1	0.9956651407962269	1	0.9972899728997291	0.9730659983291561
CA-67030-84634-84717-84799-85568[INC][24/1]	1	0.9968253968253968	1	1	0.9983552631578947	0.9971590909090908	1	1	1	1
CA-67039-17071-18964-19022-22053[INC][62/2]	1	1	1	1	1	1	1	1	1	1
CA-67039-45430-45582-45656-45810[INC][1/35]	0.00117340686274509	0	3.5842293906810003e-4	0	5.271481286241429e-4	0.0020408163265306168	0.007058823529411759	0.00273710402909369	0.0046688963210702195	8.110300081103e-4
CA-67041-119445-122373-122449-124137[INC][1/144]	4.357298474945444e-4	0	0	0	0	0	0.00740740740740741	0.0023255813953488398	0.004816053511705678	9.124087591240875e-4
CA-67052-6276-6414-6466-8706[INC][2/51]	0	0.0202020202020202	0	0	0.019230769230769225	0	0.0101010101010101	0.014270613107822412	0.005714285714285714	0
CA-67089-3109-3542-3698-4006[INC][1/146][UPT]	0	0	0	0	0	0	0	0	0	0
CA-67097-5964-6987-7043-7736[INC][609/4]	0.987179487179487	1	1	1	1	1	0.987096774193548	1	1	1
CA-67106-3114-7702-7727-8451[INC][53/1][UPT]	1	1	1	1	1	1	1	1	1	1
CA-67128-58913-65773-65879-68699[INC][1/79]	4.901960784313625e-4	0	0	0	0	0	0	0.0023255813953488398	0.0054180602006688875	9.124087591240875e-4
CA-67130-3211-4856-4959-6197[INC][2/143][UPT]	0	0	0	0	0	0.0196078431372549	0	0	0	0
CA-67130-3211-6197-6313-6920[INC][135/5][UPT][DNT]	0.890909090909091	0.957446808510638	0.947368421052632	0.925233644859813	0.945945945945946	0.878260869565217	0.926829268292683	0.96551724137931	0.862745098039216	0.912087912087912
CA-67134-5447-5620-5721-6064[INC][38/5]	1	0.9964285714285713	0.9924812030075189	1	1	1	1	1	1	0.9796992481203007
CA-67151-16744-21004-21093-23103[INC][33/1][DNT]	0.9979166666666666	0.9965367965367964	0.997938577000938	0.997619956726486	0.9972534901801711	0.9968172852788236	0.9961371814643462	1	1	1
CA-67153-19524-21295-21372-24418[INC][52/2]	1	1	1	1	1	1	1	1	1	1
CA-67178-3035-20680-20834-26907[INC][16/2][UPT]	1	1	1	1	0.9981203007518796	0.9967532467532466	1	1	1	1
CA-67184-3622-3826-4017-10238[INC][3/3][UPT]	1	1	1	1	1	1	1	1	1	1
CA-67201-5827-7127-7248-8886[INC][107/1]	1	1	1	1	0.9978070175438596	1	1	1	1	0.9849624060150376
CA-67205-3115-10404-10466-12699[INC][86/1][UPT]	1	0.9968253968253968	0.9984076433121019	0.9987113402061856	0.9972534901801711	0.9971590909090908	0.9985955056179775	1	1	1
CA-67236-3080-8087-8256-12331[INC][65/1][UPT]	1	0.9968253968253968	0.9941520467836258	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9819548872180452
CA-67236-8256-8599-8728-12331[INC][1/98]	0	0	0	0	0	0	0.009523809523809528	0	0	0
CA-67236-12461-14773-14923-15175[INC][5/71]	0	0.0588235294117647	0	0	0	0	0	0	0	0
CA-67241-8986-11108-11226-13374[INC][47/1]	1	1	1	1	0.9973684210526315	1	1	1	1	1
CA-67241-8986-13374-13480-16719[INC][1/1]	0.9979166666666666	0.9965367965367964	0.997938577000938	0.997619956726486	0.9972534901801711	0.9968172852788236	0.9961371814643462	1	1	1
CA-67241-11226-13374-13480-16719[INC][39/3]	1	1	1	1	1	1	1	1	1	1
CA-67241-51874-53610-53652-53733[INC][1/29]	0	0	0	0	0	0	0	0	0	0
CA-67247-3302-7420-7594-14819[INC][78/2][UPT]	1	0.9964285714285714	0.993421052631579	1	1	0.9971590909090908	1	1	1	0.9796992481203007
CA-67247-16272-26297-26359-26441[INC][50/1]	1	0.9959183673469388	1	1	0.9983552631578947	0.9967532467532466	1	1	1	0.9849624060150376
CA-67266-3129-65358-65493-75624[INC][39/2][UPT]	1	0.9968253968253968	1	1	0.9985380116959064	0.9974747474747474	1	1	1	0.9883040935672516
CA-67268-3426-5299-5545-8638[INC][3/332][UPT]	0	0.0114942528735632	0	0	0	0	0	0	0	0
CA-67270-11297-14346-14393-14515[INC][2/150]	0	0	0	0.0117647058823529	0	0	0	0	0	0
CA-67270-11297-14515-14682-23950[INC][115/3][DNT]	0.969849246231156	0.98936170212766	0.974683544303797	0.986754966887417	0.976190476190476	0.978723404255319	1	0.974683544303797	0.977011494252874	0.952941176470588
CA-67273-3096-5773-5942-6680[INC][197/1][UPT]	1	1	0.9894736842105264	1	1	1	1	1	1	0.9767991407089152
